325,0.227608407969,521,0.331856738116,702,0.163674686043,884,0.173427306822,1052,0.141078636781,300,0.129229769532,382,0.737089390623,402,0.9419159434,465,0.929944074646,528,1.49659335965,461,0.209141300908
339,0.292436182084,505,0.330969528737,681,0.246275994859,857,0.370572626032,1038,0.183444073858,304,0.397301620165,340,1.27938992393,396,0.662533661598,537,0.802399798465,611,1.17574535524,1056,0.147210085714
367,0.257453457551,583,0.311731427181,401,0.20908554317,945,0.181198426894,1040,0.188713449357,302,0.469920917614,337,0.931350764976,397,0.732750932309,457,0.916857179088,516,1.06000008057,578,0.227653913581
338,0.432556970646,511,0.36320081125,689,0.223257232502,858,0.361869911101,311,0.3164122158,312,0.797615106356,330,1.79233508118,1032,0.270088886522,454,0.706683230948,510,1.17068744397,571,0.326590967138
325,0.490920475654,504,0.48880747007,682,0.227884029765,859,0.273445594463,1038,0.221913297249,303,0.269716633096,340,2.69154362096,392,0.444010431336,453,0.8940920451,512,1.81488970581,572,0.404082791162
335,1.01113818004,514,0.384854472825,692,0.226620321632,856,0.259529892974,1039,0.167745972361,302,0.250982991327,336,2.72394995233,394,0.390104248057,458,1.05418797407,511,1.1255484393,661,0.393375180498
392,0.543490439224,586,0.563734295774,775,0.188529277037,978,0.286996594358,1179,0.22379219369,324,0.995415365962,387,2.11668430521,388,0.298381665672,456,0.859366916074,510,1.55288812166,559,0.289603660083
337,0.720008041777,508,0.398046732268,693,0.223122395704,856,0.237726290336,1034,0.26575249993,1210,0.353167877176,340,1.95938656583,398,0.277844420068,451,0.732340220055,510,1.63335692262,556,0.310173729887
321,0.603702016866,504,0.434224662059,696,0.228956353017,937,0.266549403128,1024,0.213678653076,1204,0.287724174078,333,1.7394122761,392,0.254043785711,438,0.915573955086,509,1.59214855066,563,0.352834284609
333,0.624516622581,506,0.377474472609,680,0.262739827943,859,0.294229669009,735,0.22084951656,1222,0.229509739445,325,1.78395716768,1034,0.231795114848,455,1.06027481424,562,1.25723615895,632,0.360946041683
332,0.505949593238,515,0.402347995904,690,0.177145467519,859,0.297468102028,1037,0.22626211494,313,0.773629454725,335,1.81785659657,396,0.223086887461,460,0.964404865546,572,1.18248216726,573,0.341604459033
340,0.521515752852,516,0.363587919595,693,0.185463996048,864,0.211604366586,1037,0.190008830756,1221,0.24453476801,339,2.30012585684,901,0.164363888812,455,0.999519041578,515,1.21994967892,573,0.369382476262
332,0.579897967926,511,0.377123338934,690,0.198453131485,871,0.279614280731,1040,0.244818975054,303,0.36948931327,327,2.1936803561,388,0.17656382181,450,0.789490024841,517,1.46433454175,575,0.315237338829
336,0.6686528628,515,0.562344525636,697,0.21395245166,865,0.231007593932,1037,0.198008134393,1211,0.242823139078,332,1.73105907806,797,0.170981820003,546,0.508113415672,678,1.03149014394,682,0.201464904988
340,0.507200559556,526,0.484467892792,695,0.169300538629,876,0.243938685515,1062,0.161176707769,326,0.785776604091,347,1.84088685618,406,0.273268462733,465,0.717354273106,527,1.24599348522,589,0.280227046651
341,0.431967488961,524,0.437483882215,699,0.190103507947,891,0.240267187875,1061,0.179162788593,311,0.860245866612,378,1.37044976252,384,0.265631428911,453,0.744380034343,513,1.87916680921,565,0.29127684441
