[1095, 0.03317928738341494, 505, 0.066311148847217852, 1424, 0.040883121868175339, 599, 0.10900871633353801, 632, 0.072481296063834078, 784, 0.064045144634335999, 797, 0.062470915007780188, 868, 0.066810221184820037, 818, 0.085960729994527738]
[1078, 0.03766416722369248, 1228, 0.033546129632219722, 1398, 0.042106606342194257, 526, 0.076424952680606492, 580, 0.058231258207171149, 640, 0.095055648850945695, 698, 0.087651552213054179, 832, 0.062566989992665425, 832, 0.091342872708847472]
