1412,0.178535452807,1348,0.358190294064,1118,0.192615146592,1269,0.214037649834,956,0.383377641447,525,4.4675642527,568,2.58807259551,617,1.31959292186,660,1.3378873679
1414,0.24346032018,1356,0.556052245537,1119,0.249787877382,853,0.187792756649,942,0.85263386822,517,3.5958645509,569,2.52743021633,617,1.3040802659,663,1.12973952965
849,0.160794011281,1357,0.393440275921,1127,0.264092410228,847,0.263523506342,939,0.945479339452,521,5.02117152315,565,2.17884286392,614,1.43544402219,662,1.61781352541
567,0.205801373335,1352,0.573215847705,1125,0.237412770725,848,0.251636453155,941,0.996609392485,521,4.20941888113,570,2.74137574978,617,1.37311592651,662,1.37548982662
1416,0.18934791746,1345,0.402944528032,1128,0.193781537744,848,0.206130033148,593,0.925295741933,649,4.76180578613,713,2.53899968058,823,1.16090204444,828,1.46060822804
1409,0.131039288858,1353,0.425269287866,1115,0.188829823511,852,0.243176057131,945,0.8219061424,523,4.94123840597,561,1.86319800722,617,1.46040060838,659,2.26730103745
1409,0.17178763949,1353,0.414355635389,1114,0.218867075304,847,0.25162663643,949,0.929918995681,519,4.71437412743,572,2.08716447386,619,1.79248427212,664,1.60770606426
1407,0.14217189039,1350,0.812259944206,1120,0.258199548153,850,0.412171996601,945,0.876083255399,521,4.72085697801,571,2.40036336471,613,1.55548326088,662,1.33331353905
569,0.189437932998,1339,0.467730923727,1113,0.235028464673,856,0.215044508517,947,0.909872639265,519,5.10106669771,605,2.14383890829,650,1.70492337434,701,1.63510512454
1487,0.193449956212,1251,0.587654132179,1007,0.254543491888,902,0.20191435051,504,2.79006206441,550,4.1080262386,604,1.82020616876,619,1.52102796524,662,1.91536361258
1421,0.207334356476,1346,0.60821740523,1116,0.22648578561,848,0.187085461956,945,0.784365096892,520,4.42867249635,602,2.26744790392,655,1.19316398439,663,1.36971408653
850,0.189236920105,1347,0.557842523728,1114,0.32023456136,840,0.17223300866,946,0.694551371498,521,4.84096744315,563,2.790615573,615,1.37855449136,659,1.99108774938
1400,0.194809063643,1364,0.528407043558,1127,0.319315707686,839,0.169691135359,932,0.82060153639,520,5.11755179181,568,2.37487984353,609,1.33107341257,657,1.56950490351
1398,0.236438074868,1358,0.539346714601,1126,0.312703491101,845,0.223124056826,935,1.09382370941,510,4.79838004232,568,1.99373264656,610,1.68022347854,655,1.439741083
1410,0.251931048207,1354,0.461154310018,1122,0.28888170557,511,0.136210635774,500,1.66002259021,546,4.66514769128,570,1.85072288933,619,1.36875148019,663,1.6708010811
1401,0.216726450388,1364,0.516880988209,1128,0.328956847807,852,0.236709151455,945,0.670857718989,522,5.15946624863,568,2.16086070166,614,1.38026830442,664,1.37160738155
1412,0.18659758174,1344,0.427457253031,1114,0.325559895619,846,0.220547786337,946,0.708041530395,517,6.48780465256,572,2.37016094178,616,1.76723057159,663,1.27396976066
1413,0.182868681889,1350,0.478779088699,1125,0.274292413065,850,0.21711668794,945,0.75538205116,518,4.80107699281,566,3.18246417816,614,1.67354745609,659,1.71956976636
850,0.229946444366,1360,0.558476102383,1123,0.311575861071,849,0.194571778075,946,0.936080874091,524,4.74955182838,571,2.46617493983,617,1.1857449646,665,1.40372330403
1412,0.170200691896,1346,0.543718405017,1112,0.23537546083,857,0.217987998756,950,0.5688156359,524,6.01384836982,567,3.05895112377,614,1.79868033656,663,1.3679564121
1411,0.161305579837,1354,0.789730757945,1123,0.239772088051,850,0.185077986864,945,0.925501306507,519,4.37761643564,563,2.80240694505,605,1.2795569811,657,1.40169607362
1403,0.233986988098,1361,0.568409694447,1137,0.198881481259,837,0.224510664829,931,0.870483845139,519,5.11118013009,567,2.30934121201,610,1.27436888496,659,1.2207707237
1398,0.261616648902,1365,0.337956365064,1135,0.248062363126,845,0.213059964825,943,0.969244137254,523,5.43269996744,608,1.5097331426,655,1.15433755063,717,0.998262899691
906,0.151618865822,1363,0.396128693792,1129,0.264443273322,851,0.215822881656,937,0.886442502301,520,4.50690205976,570,2.98178603264,612,1.5884484283,661,1.36323237381
1405,0.190792866483,1356,0.675331435615,1126,0.185731713813,850,0.222451274268,504,2.60866193818,550,6.51369469466,565,3.06607846373,612,1.79473121887,661,1.14239648115
566,0.18260599536,1351,0.44527125163,1120,0.231365851225,847,0.216278374237,928,0.706128556705,519,4.02819717267,561,2.16132631361,609,2.23432890757,701,1.21493017368
1497,0.282095135129,1250,0.357918539926,1004,0.205036472297,899,0.218849588664,506,2.39466768873,548,3.1727462254,558,2.71012075584,614,1.53600062256,657,1.30459036689
1411,0.227171202416,1357,0.558682899507,1115,0.262728076644,854,0.18559666499,946,0.871532909242,523,5.3036702284,567,2.03684233995,616,1.86104327262,661,1.42073247368
1413,0.19315348581,1358,0.612387889406,1130,0.176751478328,502,0.232767452852,937,0.710061302632,527,4.13142481401,573,2.44240029069,622,1.79957130474,667,1.13086748474
1413,0.213224592117,1345,0.668590215946,1103,0.27357572527,857,0.177128456866,941,0.707481328092,525,4.13758556024,570,2.44501943152,620,1.39329794459,665,1.19357583908
1418,0.251399729176,1347,0.574416762679,1121,0.340287861014,843,0.221489419854,935,0.992339356253,514,3.96317039585,565,2.33615027161,610,1.58207385908,661,1.3073170577
